property_id,sale_price,bedrooms,bathrooms,floor_area_sqm,garden_sqm,age_years,distance_to_station_km,distance_to_school_km,neighbourhood,sale_date,epc_rating
PROP-02590,357483,2,2,76.0,54.6,61,3.0,0.3,Elmswood,2023-01-20,C
PROP-02591,283522,3,2,70.8,73.3,22,2.2,1.3,Zelton,2024-07-05,D
PROP-02592,425087,5,2,109.8,0.0,30,0.7,1.4,Brindley,2024-07-26,C
PROP-02593,343326,3,1,76.3,74.9,12,1.5,0.8,Gladstone,2023-11-23,D
PROP-02594,331940,3,1,92.5,91.6,16,1.3,0.9,Northgate,2023-03-05,C
PROP-02595,309466,2,2,86.5,111.6,3,5.0,2.1,Queensbury,2024-02-01,G
PROP-02596,253304,3,1,63.9,79.5,28,1.3,3.0,Kingsway,2023-04-01,C
PROP-02597,365031,3,1,85.5,119.7,51,0.4,0.5,Foxhall,2024-12-25,A
PROP-02598,529930,5,1,127.2,145.4,6,1.5,2.6,Victoria,2022-10-02,A
PROP-02599,282775,3,1,90.6,124.1,101,1.3,0.3,Thornton,2022-10-16,B
PROP-02600,350442,5,2,92.6,122.0,31,1.0,0.6,Jubilee,2022-12-24,E
PROP-02601,234901,2,2,77.5,39.6,84,0.2,0.6,Oakfield,2023-01-11,D
PROP-02602,202862,2,1,57.4,114.5,90,0.9,1.8,Chapel End,2024-05-26,E
PROP-02603,310084,3,2,70.2,57.6,13,0.7,0.4,Oakfield,2023-08-27,B
PROP-02604,257780,2,1,90.8,0.0,109,5.0,3.0,Northgate,2022-01-07,F
PROP-02605,204175,2,2,67.8,95.0,2,1.9,0.4,Millbrook,2023-05-26,D
PROP-02606,318719,4,2,92.6,106.7,11,2.0,1.1,Northgate,2022-09-01,B
PROP-02607,520838,6,1,135.7,0.0,101,3.1,0.3,Brindley,2024-08-11,A
PROP-02608,362006,3,1,78.9,91.2,10,0.8,0.3,Eastmoor,2024-07-09,E
PROP-02609,264405,2,2,55.9,93.2,42,2.2,0.7,Riverside,2024-04-27,E
PROP-02610,219160,3,1,49.6,98.7,79,2.5,0.3,Uppermill,2022-06-06,C
PROP-02611,320962,3,1,78.3,41.7,94,0.9,0.5,Elmswood,2023-09-04,D
PROP-02612,242136,3,2,64.5,82.9,15,2.8,0.3,Foxhall,2022-02-28,C
PROP-02613,266228,3,1,65.3,0.0,7,1.7,1.2,Millbrook,2024-06-05,E
PROP-02614,430388,4,2,105.8,130.1,57,0.4,0.8,Ferndale,2024-12-26,C
PROP-02615,355817,3,1,85.3,100.4,73,0.4,1.0,Riverside,2024-07-31,B
PROP-02616,164042,2,2,36.8,76.9,19,1.0,0.5,Brindley,2024-06-25,F
PROP-02617,223660,3,1,62.2,98.7,16,1.1,0.8,Yarrow,2024-02-15,A
PROP-02618,301718,3,3,70.6,87.9,140,4.8,0.2,Ferndale,2023-04-12,C
PROP-02619,313669,2,2,70.7,31.4,40,0.8,0.4,Elmswood,2024-05-20,C
PROP-02620,518695,5,3,135.4,88.7,2,0.7,0.5,Langford,2024-08-20,C
PROP-02621,133697,2,1,36.9,79.7,5,1.3,1.6,Brindley,2024-07-06,A
PROP-02622,253681,2,2,69.3,58.9,95,1.2,1.2,Westbury,2023-04-02,E
PROP-02623,441090,4,3,118.6,96.2,4,1.1,0.9,Dunmore,2022-05-22,D
PROP-02624,256950,4,1,81.8,70.3,73,5.0,0.5,Thornton,2022-01-21,C
PROP-02625,510036,6,1,117.8,83.0,22,2.2,0.4,Westbury,2023-01-01,E
PROP-02626,153808,2,2,30,15.4,23,0.1,1.7,Elmswood,2022-11-28,C
PROP-02627,272583,3,1,68.0,129.2,13,0.4,0.5,Parkside,2024-04-24,A
PROP-02628,163406,2,1,45.8,117.4,11,1.2,1.1,Hartley,2024-10-30,D
PROP-02629,271660,2,2,67.6,84.0,31,0.2,2.0,Riverside,2022-06-05,A
PROP-02630,311382,2,2,60.3,61.4,15,1.0,0.3,Uppermill,2024-07-10,D
PROP-02631,278240,2,2,72.9,79.4,37,1.7,0.6,Westbury,2023-08-29,D
PROP-02632,246498,2,2,57.7,92.6,90,0.5,1.0,Eastmoor,2022-06-19,D
PROP-02633,350059,2,2,87.7,25.7,3,0.5,0.5,Ferndale,2023-10-03,C
PROP-02634,198458,3,2,56.9,0.0,24,1.8,0.8,Queensbury,2022-12-02,G
PROP-02635,119433,2,2,46.0,67.2,71,0.8,0.5,Jubilee,2023-10-17,C
PROP-02636,284621,2,1,66.4,34.2,19,1.6,0.4,Gladstone,2022-02-22,D
PROP-02637,149190,2,1,42.3,37.9,7,4.3,1.4,Yarrow,2023-08-06,C
PROP-02638,144716,1,1,30,9.8,13,2.8,1.4,Stoneleigh,2023-05-29,B
PROP-02639,444880,4,3,118.3,107.3,26,0.7,0.9,Westbury,2022-02-25,C
PROP-02640,408683,5,1,120.5,109.4,42,3.6,0.5,Northgate,2022-01-17,B
PROP-02641,599473,6,2,126.3,109.1,150,0.6,0.8,Langford,2024-08-26,B
PROP-02642,186284,2,2,54.7,0.0,24,1.3,0.3,Parkside,2023-05-05,C
PROP-02643,374132,4,1,99.6,0.0,3,1.9,0.4,Castlegate,2023-04-04,A
PROP-02644,203895,2,2,59.6,76.2,120,0.2,0.8,Queensbury,2022-05-24,E
PROP-02645,383917,4,1,107.6,0.0,33,1.8,1.8,Beechwood,2024-11-16,C
PROP-02646,215666,2,2,65.5,66.3,127,0.5,0.7,Dunmore,2024-03-27,D
PROP-02647,385465,2,1,88.6,46.9,96,0.2,1.8,Gladstone,2022-07-08,E
PROP-02648,447920,4,1,108.8,108.2,51,2.4,0.2,Elmswood,2023-05-25,C
PROP-02649,526212,6,1,130.6,134.4,11,1.2,1.4,Langford,2022-04-29,F
PROP-02650,334959,4,1,97.4,82.7,69,2.2,0.4,Millbrook,2022-02-23,C
PROP-02651,289318,3,3,73.0,84.8,76,2.1,1.4,Kingsway,2024-06-19,A
PROP-02652,303081,3,1,71.8,108.4,24,0.1,0.9,Ironbridge,2024-04-04,E
PROP-02653,388462,5,3,98.7,135.5,5,2.3,0.4,Oakfield,2022-05-02,A
PROP-02654,250991,2,2,62.1,26.0,2,1.7,0.9,Gladstone,2023-05-27,C
PROP-02655,324597,2,1,85.6,78.0,30,1.1,0.5,Westbury,2024-12-13,D
PROP-02656,354125,2,1,89.6,102.8,8,1.2,2.0,Foxhall,2022-10-17,E
PROP-02657,360091,3,3,78.4,61.6,4,1.6,0.3,Stoneleigh,2024-05-11,G
PROP-02658,315109,2,2,62.6,72.7,32,0.4,1.2,Gladstone,2024-03-22,E
PROP-02659,407902,4,1,114.7,0.0,47,0.9,0.7,Queensbury,2023-09-30,D
PROP-02660,203291,3,2,54.6,80.6,12,0.8,0.7,Castlegate,2022-09-24,A
PROP-02661,225672,2,2,65.2,63.2,12,1.2,0.2,Drayton,2022-08-16,F
PROP-02662,448428,4,1,111.2,112.9,49,2.0,1.2,Elmswood,2022-05-21,B
PROP-02663,212700,2,1,68.6,0.0,8,0.8,0.3,Thornton,2022-12-07,D
PROP-02664,193314,2,1,57.8,53.2,11,2.1,0.8,Hartley,2024-02-17,D
PROP-02665,571954,4,3,134.4,76.7,27,0.2,0.4,Ashworth,2023-02-11,C
PROP-02666,259823,3,1,63.3,98.5,21,0.9,0.2,Ashworth,2022-06-26,B
PROP-02667,340737,3,1,87.5,83.1,125,5.0,0.6,Stoneleigh,2024-08-23,C
PROP-02668,217010,3,2,57.8,83.2,19,1.2,0.8,Victoria,2022-04-24,E
PROP-02669,120854,2,2,30,91.2,11,2.4,0.9,Castlegate,2024-04-12,E
PROP-02670,243201,3,1,72.1,78.2,88,2.3,0.2,Ironbridge,2024-12-16,E
PROP-02671,315727,2,1,87.5,24.0,1,1.9,0.4,Parkside,2023-11-09,F
PROP-02672,306787,4,1,85.5,0.0,123,0.5,1.0,Millbrook,2024-05-26,E
PROP-02673,251766,2,2,68.2,91.3,17,1.0,0.7,Ferndale,2024-10-22,A
PROP-02674,639983,6,1,157.2,121.5,106,3.1,1.0,Oakfield,2023-02-24,C
PROP-02675,445449,4,2,115.5,108.7,5,0.9,0.4,Hartley,2022-11-29,D
PROP-02676,196798,2,2,42.2,45.4,46,0.2,0.3,Ashworth,2024-08-10,D
PROP-02677,319896,3,2,77.5,71.6,3,2.1,0.2,Ironbridge,2023-09-10,D
PROP-02678,267165,2,2,66.6,57.7,40,3.4,0.4,Westbury,2023-12-20,G
PROP-02679,542734,4,2,137.7,62.7,66,2.0,1.8,Victoria,2024-10-04,E
PROP-02680,591327,6,1,141.7,184.0,15,0.6,0.7,Westbury,2024-08-25,B
PROP-02681,329264,3,3,66.9,113.0,150,1.0,0.2,Elmswood,2024-12-04,G
PROP-02682,239984,3,1,78.8,83.4,5,5.0,0.3,Jubilee,2024-04-01,C
PROP-02683,284649,2,1,84.7,61.2,34,0.8,0.5,Yarrow,2023-09-11,D
PROP-02684,167608,2,2,63.2,40.1,42,0.7,1.2,Hartley,2024-10-14,F
PROP-02685,147842,3,2,44.2,76.8,32,3.4,1.0,Kingsway,2023-05-12,C
PROP-02686,280872,2,1,79.6,88.7,70,1.3,0.3,Ferndale,2024-04-11,D
PROP-02687,326286,3,2,70.3,116.0,17,2.0,0.4,Gladstone,2024-01-10,D
PROP-02688,232656,2,1,62.1,0.0,4,2.0,1.6,Gladstone,2024-08-25,A
PROP-02689,419912,4,2,98.7,0.0,11,1.2,0.3,Uppermill,2024-11-14,G
PROP-02690,391659,4,3,92.5,74.4,34,0.4,0.8,Chapel End,2022-03-13,E
PROP-02691,149659,2,2,53.9,52.0,27,0.6,0.7,Northgate,2022-12-27,E
PROP-02692,224247,3,1,66.8,88.2,66,0.9,0.7,Northgate,2024-08-22,D
PROP-02693,443584,4,2,106.3,68.6,27,1.4,0.2,Foxhall,2022-03-24,C
PROP-02694,203379,2,2,61.2,61.1,7,1.5,3.0,Beechwood,2023-03-20,C
PROP-02695,499005,6,1,120.7,0.0,104,4.7,0.4,Ashworth,2022-03-09,D
PROP-02696,269604,4,1,69.2,86.4,16,1.7,0.5,Millbrook,2024-09-07,D
PROP-02697,178546,2,1,44.9,59.8,36,0.1,1.2,Langford,2023-03-06,D
PROP-02698,243745,3,1,53.8,0.0,22,0.5,0.4,Eastmoor,2024-12-27,D
PROP-02699,384068,5,2,106.6,152.4,67,1.1,0.4,Kingsway,2023-03-02,B
PROP-02700,155137,1,1,37.3,9.3,50,0.2,0.8,Stoneleigh,2023-10-02,C
PROP-02701,482098,5,1,105.6,113.3,87,0.4,0.3,Uppermill,2024-11-19,C
PROP-02702,159534,3,1,52.9,0.0,41,3.4,1.0,Ashworth,2023-07-06,D
PROP-02703,180887,2,1,37.6,64.1,55,1.8,0.3,Northgate,2024-02-29,D
PROP-02704,363582,3,1,83.3,71.8,71,0.3,0.6,Victoria,2023-04-01,D
PROP-02705,221752,3,1,75.8,106.4,39,1.0,1.0,Thornton,2024-05-27,D
PROP-02706,221378,2,2,57.2,36.7,33,0.5,0.7,Foxhall,2024-08-17,E
PROP-02707,374627,3,3,76.3,75.8,10,0.2,0.8,Zelton,2024-05-11,D
PROP-02708,164248,3,2,54.1,0.0,0,1.0,1.9,Yarrow,2024-12-09,D
PROP-02709,231081,3,1,59.5,56.8,81,2.7,0.9,Riverside,2024-05-27,C
PROP-02710,203693,2,2,60.0,59.3,10,0.7,0.5,Dunmore,2024-08-19,D
PROP-02711,235528,3,2,85.1,75.7,34,5.0,0.4,Thornton,2023-06-11,E
PROP-02712,353738,2,2,80.1,71.4,62,0.6,0.6,Zelton,2024-01-24,C
PROP-02713,279491,3,1,81.3,0.0,76,0.1,0.3,Brindley,2024-08-15,C
PROP-02714,338353,3,3,89.0,50.6,9,1.9,0.4,Yarrow,2023-02-23,C
PROP-02715,361851,5,1,96.4,0.0,44,0.1,0.3,Drayton,2022-03-10,E
PROP-02716,122611,1,1,30,71.8,55,0.4,1.8,Eastmoor,2024-04-26,C
PROP-02717,431278,4,2,120.7,86.6,28,1.5,1.0,Ironbridge,2022-07-07,D
PROP-02718,544991,6,2,137.8,0.0,8,0.3,0.6,Foxhall,2024-01-20,E
PROP-02719,453955,5,1,109.5,155.7,50,0.9,2.8,Chapel End,2023-09-07,C
PROP-02720,173134,3,3,65.3,90.9,54,2.4,2.5,Kingsway,2022-09-25,D
PROP-02721,484282,5,1,107.1,138.3,3,0.4,0.8,Elmswood,2023-09-13,F
PROP-02722,268914,3,2,81.0,104.8,67,0.8,0.9,Millbrook,2024-11-06,D
PROP-02723,297278,3,2,59.3,0.0,10,1.2,0.9,Stoneleigh,2024-03-09,C
PROP-02724,255161,3,2,71.5,69.9,59,0.5,0.4,Millbrook,2023-11-07,C
PROP-02725,231329,2,1,60.8,0.0,10,1.0,0.2,Riverside,2022-04-03,C
PROP-02726,286557,3,1,90.3,0.0,14,2.5,0.4,Millbrook,2023-06-16,D
PROP-02727,573421,5,1,130.7,123.9,7,2.6,0.2,Zelton,2023-05-02,F
PROP-02728,246711,3,2,65.8,19.1,21,1.1,2.3,Castlegate,2022-04-01,A
PROP-02729,190459,2,2,48.6,36.3,21,2.0,0.6,Drayton,2023-04-03,D
PROP-02730,288956,2,2,61.4,64.3,61,1.1,1.4,Ashworth,2022-08-05,A
PROP-02731,350324,4,3,109.3,0.0,31,3.7,0.9,Millbrook,2022-07-05,E
PROP-02732,369962,3,1,97.7,90.2,83,0.7,0.9,Victoria,2023-04-01,E
PROP-02733,194716,3,1,52.3,84.5,26,1.3,1.0,Thornton,2022-10-30,E
PROP-02734,269357,4,3,78.0,151.8,75,5.0,0.2,Foxhall,2022-07-27,E
PROP-02735,289620,3,1,70.4,0.0,57,0.6,0.5,Eastmoor,2022-03-28,E
PROP-02736,449820,5,3,116.6,0.0,150,0.5,1.8,Castlegate,2024-08-22,D
PROP-02737,283104,3,2,61.1,111.2,0,0.9,0.3,Foxhall,2023-01-07,D
PROP-02738,283374,4,2,73.1,133.5,70,4.4,0.6,Parkside,2022-07-11,C
PROP-02739,285134,2,2,81.6,80.7,91,1.8,0.3,Victoria,2023-04-17,E
PROP-02740,108605,2,1,47.5,34.2,58,1.4,2.2,Beechwood,2024-05-28,G
PROP-02741,204850,2,1,56.2,106.0,32,1.8,1.2,Dunmore,2022-08-04,A
PROP-02742,263537,3,2,63.1,22.6,17,0.7,0.3,Eastmoor,2022-04-11,C
PROP-02743,458416,4,1,115.9,130.5,113,3.4,1.4,Ironbridge,2023-06-07,F
PROP-02744,80000,1,1,30,0.0,37,3.7,0.4,Brindley,2023-04-29,C
PROP-02745,260970,2,2,67.1,0.0,20,1.4,1.5,Yarrow,2023-11-12,D
PROP-02746,340167,3,1,85.1,55.9,46,1.6,2.2,Langford,2022-03-25,D
PROP-02747,264029,2,2,59.1,91.1,42,0.6,0.6,Foxhall,2024-06-26,D
PROP-02748,373705,3,2,105.3,64.3,3,1.5,0.5,Beechwood,2022-07-16,D
PROP-02749,333004,5,3,96.7,115.9,5,5.0,1.1,Millbrook,2024-11-28,D
PROP-02750,562133,6,3,131.7,108.9,19,0.3,0.6,Eastmoor,2024-03-28,D
PROP-02751,109548,1,1,36.6,47.5,20,1.3,2.2,Brindley,2024-04-25,D
PROP-02752,314859,3,1,72.7,47.1,1,0.2,0.6,Foxhall,2024-10-15,C
PROP-02753,221118,2,2,66.1,0.0,9,0.3,1.6,Millbrook,2022-03-11,A
PROP-02754,192739,3,2,58.4,80.1,84,1.0,0.3,Dunmore,2022-04-26,D
PROP-02755,284142,3,2,77.1,88.4,50,1.2,0.6,Northgate,2022-02-04,D
PROP-02756,306047,3,2,81.8,121.6,5,2.0,0.3,Thornton,2022-06-24,C
PROP-02757,416545,5,3,105.6,150.5,95,1.6,0.3,Dunmore,2022-03-05,G
PROP-02758,452131,5,3,104.4,116.6,64,0.4,1.7,Oakfield,2024-09-13,E
PROP-02759,348608,5,1,106.4,0.0,105,0.9,0.8,Hartley,2022-07-09,C
PROP-02760,499193,5,3,116.8,78.6,128,2.5,0.9,Eastmoor,2023-09-29,C
PROP-02761,487900,6,1,107.9,139.9,22,0.5,0.5,Queensbury,2024-08-27,D
PROP-02762,482788,5,3,110.5,117.3,29,1.2,0.4,Zelton,2024-10-08,E
PROP-02763,223866,2,1,60.9,56.9,15,0.2,0.7,Queensbury,2023-01-18,D
PROP-02764,252386,2,1,61.7,68.6,131,0.4,3.0,Oakfield,2024-03-23,D
PROP-02765,299208,3,3,74.2,55.2,140,0.6,1.2,Chapel End,2024-10-22,D
PROP-02766,266064,2,1,71.6,51.3,50,0.8,0.6,Gladstone,2022-07-30,D
PROP-02767,376041,4,2,91.7,106.8,26,0.6,2.0,Castlegate,2023-06-11,G
PROP-02768,290178,3,1,76.0,134.2,17,1.4,1.8,Millbrook,2023-09-19,D
PROP-02769,448320,4,1,106.5,92.8,37,1.1,1.5,Victoria,2024-01-13,C
PROP-02770,211486,2,2,72.1,35.5,25,0.2,1.3,Yarrow,2023-02-26,G
PROP-02771,297406,3,1,72.5,117.1,49,1.9,1.5,Westbury,2024-04-26,E
PROP-02772,366339,3,2,86.7,35.0,150,2.6,0.3,Langford,2022-11-11,D
PROP-02773,235012,3,1,48.0,106.5,27,0.6,1.8,Foxhall,2023-03-08,C
PROP-02774,234908,2,2,67.1,119.8,0,1.0,1.1,Jubilee,2024-12-11,C
PROP-02775,330486,4,2,90.8,126.3,11,1.0,0.4,Millbrook,2024-04-21,G
PROP-02776,385763,3,1,80.9,116.5,31,0.4,1.8,Ferndale,2022-09-18,B
PROP-02777,362680,3,3,90.2,62.1,30,1.1,1.4,Zelton,2024-06-20,C
PROP-02778,284714,2,1,71.5,103.3,17,1.4,1.7,Stoneleigh,2022-12-07,E
PROP-02779,335092,4,3,65.2,0.0,12,0.8,0.4,Ferndale,2023-02-19,C
PROP-02780,308547,3,1,97.2,84.7,34,5.0,0.3,Queensbury,2023-09-26,G
PROP-02781,529356,6,1,135.8,0.0,19,0.5,0.9,Castlegate,2024-08-28,G
PROP-02782,442276,4,3,84.6,99.1,3,1.9,1.2,Stoneleigh,2023-12-18,D
PROP-02783,474256,4,2,105.2,63.1,11,0.2,0.4,Stoneleigh,2023-02-09,B
PROP-02784,333763,2,2,89.4,41.0,24,1.2,0.7,Langford,2023-03-06,D
PROP-02785,409207,4,1,103.7,0.0,11,1.5,0.9,Hartley,2022-02-18,D
PROP-02786,381524,3,2,90.4,124.7,8,1.5,0.2,Brindley,2024-09-30,D
PROP-02787,292028,1,1,62.9,71.8,136,0.7,0.4,Gladstone,2024-04-25,C
PROP-02788,447787,3,1,121.1,120.5,3,3.1,0.8,Millbrook,2022-07-19,G
PROP-02789,386940,5,1,104.5,98.0,39,2.5,0.9,Castlegate,2023-12-03,D
PROP-02790,302628,2,2,77.3,74.6,19,1.7,0.6,Ferndale,2022-03-16,E
PROP-02791,414910,4,2,90.3,83.8,7,0.8,1.5,Stoneleigh,2024-06-17,C
PROP-02792,444916,5,3,102.7,95.7,55,0.8,2.2,Oakfield,2023-02-05,C
PROP-02793,87380,1,1,30,50.1,134,1.8,0.4,Brindley,2023-01-10,F
PROP-02794,504273,4,1,105.2,69.7,20,1.3,0.8,Uppermill,2024-05-10,G
PROP-02795,369975,3,2,92.2,112.5,150,1.1,1.6,Foxhall,2023-08-24,C
PROP-02796,510222,5,3,130.4,113.8,27,0.4,0.4,Parkside,2024-03-21,D
PROP-02797,246859,4,1,70.9,113.6,16,1.0,1.3,Millbrook,2023-06-16,E
PROP-02798,295319,3,3,78.5,61.9,66,0.5,1.7,Foxhall,2023-06-02,D
PROP-02799,128267,2,1,41.9,55.7,41,1.3,0.5,Chapel End,2024-12-09,E
PROP-02800,318959,3,3,71.7,70.0,10,2.6,0.5,Riverside,2022-03-08,G
PROP-02801,267831,3,2,75.3,0.0,30,4.0,0.9,Ferndale,2022-09-05,C
PROP-02802,609725,6,2,141.1,122.7,25,1.0,0.2,Brindley,2023-07-17,B
PROP-02803,275211,3,2,71.9,95.2,11,0.1,0.3,Brindley,2022-10-17,D
PROP-02804,354711,3,2,87.3,91.2,20,0.6,0.6,Westbury,2024-03-18,D
PROP-02805,416056,4,1,118.8,50.4,8,2.4,1.0,Ironbridge,2022-08-17,D
PROP-02806,299497,4,2,82.3,103.3,3,0.4,0.7,Beechwood,2024-09-16,G
PROP-02807,239653,3,2,72.9,78.0,29,1.4,0.7,Stoneleigh,2024-08-19,C
PROP-02808,450975,5,1,109.3,0.0,11,3.4,0.7,Uppermill,2024-01-31,C
PROP-02809,317663,3,3,62.7,0.0,66,0.7,1.3,Uppermill,2023-01-11,D
PROP-02810,204678,1,1,48.0,33.8,2,0.2,1.7,Westbury,2022-09-03,C
PROP-02811,265905,3,1,72.4,29.6,33,0.3,0.7,Ironbridge,2024-01-16,E
PROP-02812,198392,2,2,46.6,123.5,11,0.9,0.8,Ashworth,2023-11-16,F
PROP-02813,255194,3,3,73.5,0.0,64,0.9,1.0,Drayton,2022-03-03,D
PROP-02814,297031,2,1,78.9,63.4,45,0.6,0.8,Ironbridge,2024-11-15,C
PROP-02815,239786,3,2,68.9,39.3,43,1.9,0.2,Jubilee,2023-06-22,E
PROP-02816,205011,2,1,63.0,0.0,24,3.2,0.8,Brindley,2024-03-09,G
PROP-02817,561735,6,1,148.0,121.6,15,1.6,1.6,Ironbridge,2023-07-02,A
PROP-02818,485989,5,3,108.1,196.9,142,0.2,1.0,Langford,2024-06-11,A
PROP-02819,430238,4,2,108.8,128.7,5,0.8,0.4,Foxhall,2022-03-19,C
PROP-02820,225921,3,1,66.4,130.0,7,0.5,1.7,Millbrook,2023-12-24,C
PROP-02821,518194,6,3,152.9,136.2,65,0.6,1.5,Beechwood,2023-01-04,E
PROP-02822,101654,1,1,50.9,41.5,32,3.9,0.2,Jubilee,2022-09-20,C
PROP-02823,209177,2,2,63.7,75.4,77,4.2,0.3,Foxhall,2022-04-24,C
PROP-02824,355734,3,2,77.6,144.7,14,0.6,0.7,Foxhall,2024-11-23,D
PROP-02825,191532,3,2,53.8,54.4,29,2.2,0.5,Westbury,2023-11-06,E
PROP-02826,388162,4,1,87.0,0.0,6,0.3,1.1,Zelton,2024-11-21,C
PROP-02827,293625,2,1,65.7,54.0,17,1.7,1.1,Zelton,2024-12-17,G
PROP-02828,271645,3,2,71.9,0.0,2,1.2,0.9,Yarrow,2023-11-04,C
PROP-02829,136894,2,2,43.9,94.3,69,2.3,0.8,Jubilee,2022-08-24,F
PROP-02830,220693,3,1,58.7,67.7,10,0.7,0.7,Dunmore,2024-04-25,E
PROP-02831,394911,5,1,101.1,146.0,9,3.1,0.8,Castlegate,2022-05-07,D
PROP-02832,223084,2,1,53.0,25.0,39,4.2,0.5,Stoneleigh,2023-01-04,D
PROP-02833,300047,2,2,73.7,0.0,13,1.4,1.5,Parkside,2024-08-20,E
PROP-02834,203675,1,1,35.5,5.6,36,0.6,1.6,Stoneleigh,2024-05-02,D
PROP-02835,366896,4,1,76.5,110.4,62,1.7,0.7,Eastmoor,2023-11-07,D
PROP-02836,308103,3,1,88.0,87.8,23,1.6,1.5,Millbrook,2023-09-09,B
PROP-02837,431221,6,1,100.7,116.8,2,0.6,0.6,Drayton,2023-02-18,C
PROP-02838,174375,2,2,57.9,64.0,129,0.7,0.4,Jubilee,2023-12-25,D
PROP-02839,326460,4,3,87.6,125.4,32,5.0,0.4,Langford,2024-09-17,F
PROP-02840,470353,6,2,128.7,134.2,37,2.2,0.5,Brindley,2022-07-07,A
PROP-02841,283786,2,1,60.6,54.6,25,0.7,0.3,Uppermill,2024-07-24,E
PROP-02842,184193,2,1,57.6,75.1,45,0.5,0.3,Victoria,2024-05-10,A
PROP-02843,466915,5,3,109.5,111.6,3,0.8,1.4,Riverside,2023-02-08,E
PROP-02844,263657,2,1,66.0,0.0,13,0.2,1.2,Victoria,2023-05-02,F
PROP-02845,274410,2,2,61.9,0.0,0,1.8,0.4,Riverside,2024-07-05,D
PROP-02846,276446,2,2,79.3,60.5,30,0.6,2.4,Queensbury,2022-07-23,G
PROP-02847,175261,3,1,53.2,118.1,53,1.3,0.5,Westbury,2022-07-09,C
PROP-02848,202161,2,2,50.7,81.7,52,0.9,0.5,Ashworth,2023-06-12,D
PROP-02849,234067,3,1,71.1,95.9,23,2.4,0.5,Castlegate,2024-08-29,D
PROP-02850,379107,4,1,90.0,90.4,23,0.2,2.4,Ironbridge,2024-02-26,E
PROP-02851,416941,3,1,105.1,0.0,15,2.6,0.6,Uppermill,2022-10-23,C
PROP-02852,215457,2,1,59.6,72.7,111,2.6,0.4,Stoneleigh,2024-03-06,D
PROP-02853,162700,3,3,41.4,0.0,150,0.4,0.3,Brindley,2022-10-26,C
PROP-02854,358685,3,2,100.3,79.3,32,0.3,2.1,Hartley,2024-08-15,C
PROP-02855,410890,4,1,120.3,96.0,21,3.9,1.2,Queensbury,2023-11-01,D
PROP-02856,296482,3,1,77.7,107.3,46,3.8,0.5,Zelton,2024-07-09,E
PROP-02857,516990,5,3,131.4,91.1,45,0.2,0.5,Castlegate,2022-09-27,D
PROP-02858,232371,3,1,60.0,101.3,12,5.0,2.2,Ferndale,2024-08-14,A
PROP-02859,541896,6,1,138.3,134.8,2,0.3,3.0,Queensbury,2024-06-02,D
PROP-02860,233541,2,2,66.4,59.8,3,1.4,0.9,Queensbury,2023-12-13,E
PROP-02861,162426,2,1,59.9,0.0,10,3.3,0.8,Beechwood,2022-06-29,E
PROP-02862,204340,2,1,70.6,89.2,22,2.0,0.4,Dunmore,2024-09-30,E
PROP-02863,331301,3,2,80.4,72.1,4,0.9,2.2,Yarrow,2024-11-01,E
PROP-02864,336264,3,1,74.5,0.0,36,1.2,0.5,Elmswood,2023-08-29,E
PROP-02865,242291,3,1,65.7,46.6,17,1.6,0.3,Drayton,2023-08-17,C
PROP-02866,218385,2,2,63.0,63.2,0,1.1,1.3,Yarrow,2024-01-21,B
PROP-02867,221335,1,1,58.6,66.9,31,1.0,0.5,Foxhall,2023-02-16,D
PROP-02868,241943,2,2,62.9,0.0,11,1.5,0.7,Hartley,2022-06-28,C
PROP-02869,244679,3,1,75.4,89.4,20,3.6,3.0,Kingsway,2024-11-10,A
PROP-02870,319570,3,1,83.1,0.0,24,0.3,0.2,Hartley,2024-04-09,E
PROP-02871,82751,2,2,45.3,0.0,0,4.9,2.1,Dunmore,2024-06-13,D
PROP-02872,166655,1,1,44.2,0.0,2,0.4,1.2,Castlegate,2024-02-24,D
PROP-02873,340675,4,3,82.2,109.3,10,1.9,0.4,Uppermill,2024-01-29,C
PROP-02874,291046,3,2,67.0,22.4,21,1.1,0.2,Oakfield,2023-08-31,C
PROP-02875,349936,3,1,84.7,69.4,55,2.4,1.0,Victoria,2023-11-09,F
PROP-02876,241353,2,1,58.7,49.1,42,0.2,1.2,Riverside,2024-10-30,A
PROP-02877,288114,3,1,72.3,72.5,150,0.4,0.4,Kingsway,2024-09-14,F
PROP-02878,399707,4,2,105.1,0.0,34,1.3,0.5,Millbrook,2023-06-24,C
PROP-02879,201525,3,1,73.6,74.2,0,5.0,0.5,Beechwood,2022-08-16,C
PROP-02880,354916,3,2,98.6,101.9,101,1.6,0.9,Parkside,2022-07-09,D
PROP-02881,248730,3,2,66.1,106.8,37,0.8,0.6,Drayton,2024-10-07,F
PROP-02882,417728,3,1,101.9,122.8,51,3.4,0.9,Zelton,2024-02-15,E
PROP-02883,407481,4,1,95.8,90.4,150,0.8,1.0,Ashworth,2024-11-29,E
PROP-02884,150905,2,1,49.7,76.7,150,0.8,0.3,Yarrow,2023-11-16,E
PROP-02885,161873,2,2,39.3,77.6,150,3.1,0.2,Ironbridge,2024-03-13,C
PROP-02886,471408,5,1,102.7,0.0,113,0.4,0.3,Victoria,2022-11-24,D
