sol,earth_date,min_temp_c,max_temp_c,pressure_pa,wind_speed_ms,uv_index,instrument_status
4237,2035-08-07,-60.0,11.8,839.1,33.0,11,nominal
4238,2035-08-08,-51.0,-4.6,764.9,4.8,6,warning
4239,2035-08-09,-37.1,9.8,684.0,6.8,0,nominal
4240,2035-08-10,-50.1,15.4,949.2,24.6,0,offline
4241,2035-08-11,-57.2,12.8,776.9,12.2,1,nominal
4242,2035-08-12,-61.1,,827.5,21.0,6,nominal
4243,2035-08-13,-47.9,,,23.0,9,nominal
4244,2035-08-14,-47.9,2.6,793.7,19.6,6,nominal
4245,2035-08-15,-41.5,-5.9,905.0,18.3,3,nominal
4246,2035-08-16,-38.0,1.0,850.9,29.6,11,nominal
4247,2035-08-17,,7.3,867.2,25.9,0,nominal
4248,2035-08-18,-38.6,10.7,853.4,12.8,4,nominal
4249,2035-08-19,-63.1,12.0,857.2,29.3,7,nominal
4250,2035-08-20,-56.3,9.1,689.9,26.9,11,nominal
4251,2035-08-21,-59.9,-6.0,732.0,25.2,3,nominal
4252,2035-08-22,-39.6,5.3,828.3,28.0,7,nominal
4253,2035-08-23,-46.7,6.3,831.8,26.5,10,offline
4254,2035-08-24,-54.4,4.9,809.3,21.7,1,nominal
4255,2035-08-25,-48.6,12.0,818.0,22.4,5,nominal
4256,2035-08-26,-44.1,15.2,659.3,30.1,9,nominal
4257,2035-08-27,-52.7,15.3,875.9,25.9,11,nominal
4258,2035-08-28,-38.5,19.1,,20.5,10,nominal
4259,2035-08-29,-54.8,15.0,768.1,20.9,9,nominal
4260,2035-08-30,,-2.3,948.4,12.8,8,nominal
4261,2035-08-31,-47.1,-4.5,867.8,4.2,4,warning
4262,2035-09-01,-44.5,14.8,704.0,,11,nominal
4263,2035-09-02,-46.4,-4.9,833.2,,2,nominal
4264,2035-09-03,-45.4,1.5,858.7,14.1,2,nominal
4265,2035-09-04,-51.6,9.2,790.0,5.3,10,nominal
4266,2035-09-05,-47.5,12.8,812.3,9.1,10,nominal
4267,2035-09-06,-45.0,15.6,668.3,20.1,3,nominal
4268,2035-09-07,-43.9,10.9,744.8,6.2,0,nominal
4269,2035-09-08,-51.7,13.8,,10.8,9,nominal
4270,2035-09-09,-37.5,-4.0,848.8,10.6,5,nominal
4271,2035-09-10,-36.5,-3.8,902.0,12.9,7,nominal
4272,2035-09-11,-43.2,-1.1,652.7,10.9,0,warning
4273,2035-09-12,-37.5,4.9,,2.9,7,nominal
4274,2035-09-13,-35.5,-2.2,661.9,7.9,5,nominal
4275,2035-09-14,-47.8,4.3,918.1,31.3,10,nominal
4276,2035-09-15,-40.7,-0.9,809.8,25.2,8,nominal
4277,2035-09-16,-54.2,19.1,792.3,23.6,11,nominal
4278,2035-09-17,,4.2,815.9,21.6,4,nominal
4279,2035-09-18,-61.4,-4.9,860.2,12.0,1,nominal
4280,2035-09-19,-43.9,4.5,679.4,29.8,7,nominal
4281,2035-09-20,-45.3,-0.1,789.4,18.2,8,warning
4281,2035-09-20,-45.3,-0.1,789.4,18.2,8,warning
4282,2035-09-21,-38.4,8.1,907.4,4.5,8,nominal
4283,2035-09-22,-58.2,14.8,829.1,27.3,2,nominal
4284,2035-09-23,-64.7,6.6,873.4,3.8,7,nominal
4285,2035-09-24,-40.7,11.1,898.2,22.5,3,warning
4286,2035-09-25,-38.7,2.6,801.2,20.5,11,nominal
4287,2035-09-26,-62.1,17.0,821.1,14.9,,nominal
4288,2035-09-27,-43.9,16.6,701.0,9.4,2,nominal
4289,2035-09-28,-40.1,19.6,900.4,24.0,3,nominal
4290,2035-09-29,-63.2,3.5,844.9,17.6,5,warning
4291,2035-09-30,-61.5,5.2,693.5,5.1,1,nominal
4292,2035-10-01,-52.4,,730.6,5.4,1,nominal
4293,2035-10-02,-36.7,15.6,724.4,13.8,10,nominal
4294,2035-10-03,,9.4,678.7,20.9,11,nominal
4295,2035-10-04,,18.0,937.2,26.6,9,nominal
4296,2035-10-05,-49.7,9.6,821.4,10.9,10,warning
4297,2035-10-06,-60.6,17.5,659.7,15.0,4,nominal
4298,2035-10-07,-65.0,1.6,758.2,3.4,4,nominal
4299,2035-10-08,-41.1,13.5,690.7,4.5,8,offline
4300,2035-10-09,-38.5,10.2,911.0,8.1,1,nominal
4301,2035-10-10,-41.7,12.5,827.4,15.6,4,nominal
4302,2035-10-11,-41.7,6.0,678.5,11.6,2,nominal
4303,2035-10-12,-43.6,16.2,844.9,9.1,1,nominal
4304,2035-10-13,-60.7,,915.6,18.9,5,nominal
4305,2035-10-14,-58.0,17.8,822.4,20.9,8,nominal
4306,2035-10-15,-49.2,17.8,697.7,20.3,5,nominal
4307,2035-10-16,-58.3,18.6,798.9,9.6,5,nominal
4308,2035-10-17,-47.8,19.2,840.8,17.1,1,nominal
4309,2035-10-18,-58.1,-1.8,832.9,13.7,3,nominal
4310,2035-10-19,-40.8,-0.3,725.0,21.8,11,nominal
4311,2035-10-20,-39.0,11.7,704.3,10.3,4,offline
4312,2035-10-21,-46.8,-3.2,861.4,24.5,3,nominal
4313,2035-10-22,-45.6,11.4,868.5,6.8,4,nominal
4314,2035-10-23,-61.2,17.5,688.8,16.7,8,nominal
4315,2035-10-24,-48.2,7.3,883.0,,2,nominal
4316,2035-10-25,-47.8,15.1,744.8,26.5,8,nominal
4317,2035-10-26,,4.8,894.2,,1,nominal
4318,2035-10-27,-52.2,-3.9,837.1,,,nominal
4319,2035-10-28,-58.9,16.1,862.3,12.7,4,nominal
4320,2035-10-29,-39.7,5.8,828.6,26.1,11,warning
4321,2035-10-30,-39.6,17.7,668.8,20.2,1,nominal
4322,2035-10-31,-40.7,-3.2,815.0,18.1,0,offline
4323,2035-11-01,-58.6,-4.9,647.1,26.0,10,nominal
4324,2035-11-02,-48.3,2.6,890.3,26.7,5,offline
4325,2035-11-03,-62.8,3.7,905.2,31.3,0,nominal
4326,2035-11-04,-60.9,17.6,767.3,32.4,4,nominal
4327,2035-11-05,-44.7,4.1,782.6,22.2,9,nominal
4328,2035-11-06,-56.9,13.2,842.0,13.7,6,nominal
4329,2035-11-07,,6.3,819.2,31.3,10,nominal
4330,2035-11-08,-51.2,17.8,654.4,15.9,1,nominal
4331,2035-11-09,-38.1,-3.5,,25.1,10,nominal
4332,2035-11-10,-58.1,15.1,,32.5,0,warning
4333,2035-11-11,-50.1,12.8,900.4,32.9,10,nominal
4334,2035-11-12,-52.5,8.1,860.7,17.9,2,nominal
4335,2035-11-13,-43.0,1.5,747.3,8.5,7,nominal
4336,2035-11-14,-64.3,11.2,908.2,19.2,10,nominal
4337,2035-11-15,-50.8,2.2,633.0,29.3,7,nominal
4338,2035-11-16,-37.6,8.8,697.6,30.8,2,nominal
4339,2035-11-17,-52.3,-2.0,762.3,6.8,0,warning
4340,2035-11-18,-54.8,1.6,870.7,,7,nominal
4341,2035-11-19,-55.1,-0.8,819.2,5.8,4,nominal
4342,2035-11-20,-41.5,10.0,650.7,5.6,6,nominal
4343,2035-11-21,-45.2,12.8,846.0,30.7,,nominal
4344,2035-11-22,-59.1,11.1,637.1,17.8,8,nominal
4345,2035-11-23,-59.6,-1.2,819.4,33.3,,nominal
4346,2035-11-24,-65.4,,819.1,31.4,7,nominal
4347,2035-11-25,-62.8,9.0,,16.1,11,nominal
4348,2035-11-26,-42.5,-5.8,777.1,29.1,1,nominal
4349,2035-11-27,-50.1,,920.4,22.7,5,nominal
4350,2035-11-28,-40.1,,846.6,21.3,4,warning
4351,2035-11-29,-40.0,14.1,637.9,33.8,4,nominal
4352,2035-11-30,-42.0,6.9,848.7,15.3,9,nominal
4353,2035-12-01,-48.2,-4.1,759.0,7.7,7,nominal
4354,2035-12-02,-49.4,0.7,635.6,9.2,4,warning
4355,2035-12-03,-39.8,13.6,703.4,20.2,5,warning
4356,2035-12-04,-62.2,-3.8,699.6,27.6,6,nominal
4357,2035-12-05,,,906.5,29.9,3,nominal
4358,2035-12-06,-63.6,-1.6,856.7,17.1,6,warning
4359,2035-12-07,-45.2,6.3,772.5,10.5,0,nominal
4360,2035-12-08,-40.2,,882.5,27.4,6,nominal
4361,2035-12-09,-54.7,8.5,875.3,22.7,10,nominal
4362,2035-12-10,-50.0,13.8,917.8,33.8,10,nominal
4363,2035-12-11,-39.5,-1.8,865.7,23.8,1,nominal
4364,2035-12-12,-62.8,14.7,760.0,11.2,2,nominal
4365,2035-12-13,-59.4,4.4,711.9,22.6,4,nominal
4366,2035-12-14,-67.3,-7.5,812.9,30.3,3,nominal
4367,2035-12-15,-40.8,5.6,785.5,34.4,3,nominal
4368,2035-12-16,-56.7,4.5,667.7,8.9,8,nominal
4369,2035-12-17,-59.3,,663.3,5.1,3,warning
4370,2035-12-18,-56.6,11.3,641.6,15.9,7,nominal
4371,2035-12-19,-57.9,10.7,650.2,16.4,2,nominal
4372,2035-12-20,-52.3,13.2,893.2,15.1,9,offline
4373,2035-12-21,-57.7,2.2,,27.6,2,nominal
4374,2035-12-22,,-8.1,790.0,12.9,3,nominal
4375,2035-12-23,-58.9,5.2,659.9,24.3,10,nominal
4376,2035-12-24,-64.1,0.8,749.2,27.1,11,nominal
4377,2035-12-25,-43.4,3.4,871.2,30.8,1,nominal
4378,2035-12-26,-65.2,-3.7,853.0,25.1,4,warning
4379,2035-12-27,-42.2,3.3,838.1,17.4,4,warning
4380,2035-12-28,-43.3,-0.5,699.2,19.2,3,nominal
4381,2035-12-29,-51.8,10.5,662.1,14.2,9,nominal
4382,2035-12-30,-61.0,,701.6,26.8,4,nominal
4383,2035-12-31,-66.4,11.0,754.6,20.8,4,nominal
4384,2036-01-01,-51.2,-0.3,892.2,34.3,6,nominal
4385,2036-01-02,-42.0,10.9,621.5,25.1,2,nominal
4386,2036-01-03,-44.0,-0.8,819.2,18.6,7,warning
4387,2036-01-04,-48.6,2.1,620.4,11.6,1,warning
4388,2036-01-05,-59.3,-5.3,653.0,13.8,9,nominal
4389,2036-01-06,-53.7,11.8,752.6,18.7,1,nominal
4390,2036-01-07,-55.0,4.2,883.4,32.3,4,nominal
4391,2036-01-08,-56.0,4.7,,10.9,3,nominal
4392,2036-01-09,-54.2,5.9,806.9,26.0,8,nominal
4393,2036-01-10,,9.0,622.3,22.5,11,nominal
4394,2036-01-11,-67.0,7.4,701.8,30.5,6,nominal
4395,2036-01-12,-63.9,-8.5,878.8,,6,offline
4396,2036-01-13,-45.8,-8.6,619.1,26.3,10,nominal
4397,2036-01-14,-49.0,2.5,866.4,9.1,10,nominal
4398,2036-01-15,-58.1,9.0,845.7,20.2,7,nominal
4399,2036-01-16,-43.7,-6.5,606.6,24.1,5,warning
4400,2036-01-17,-52.1,-4.2,731.0,29.9,5,nominal
4401,2036-01-18,-65.0,8.0,871.2,25.8,3,nominal
4402,2036-01-19,-45.5,-0.4,621.5,,5,nominal
4403,2036-01-20,-52.7,,758.3,15.4,2,nominal
4404,2036-01-21,-46.6,-6.8,718.8,33.8,7,nominal
4405,2036-01-22,-51.9,8.8,661.3,17.5,,nominal
4406,2036-01-23,-45.8,1.6,808.1,4.7,8,nominal
4407,2036-01-24,-51.0,2.2,794.0,18.7,9,nominal
4408,2036-01-25,-54.2,-0.5,782.5,7.2,5,nominal
4409,2036-01-26,-50.3,-10.0,610.4,19.9,11,nominal
4410,2036-01-27,-49.2,-4.4,806.2,22.7,2,nominal
4411,2036-01-28,-50.3,-0.6,746.7,6.5,1,nominal
4412,2036-01-29,-68.8,11.3,822.6,24.4,6,nominal
4413,2036-01-30,-62.0,-10.8,754.6,7.9,6,offline
4414,2036-01-31,-59.5,-1.5,828.7,11.6,11,nominal
4415,2036-02-01,-69.7,6.3,605.1,10.0,6,nominal
4416,2036-02-02,-60.2,-2.3,791.4,12.8,11,nominal
4417,2036-02-03,-43.7,-8.1,891.4,23.7,1,offline
4418,2036-02-04,-59.6,6.8,866.7,14.4,3,offline
4419,2036-02-05,-57.4,2.8,693.2,16.3,9,nominal
4420,2036-02-06,-59.2,-8.2,621.8,13.9,3,nominal
4421,2036-02-07,-48.1,-11.9,722.5,26.9,2,nominal
4422,2036-02-08,-63.2,4.9,879.7,26.8,6,nominal
4423,2036-02-09,-61.1,2.7,730.7,12.8,1,nominal
4424,2036-02-10,-47.4,4.3,822.6,19.0,11,nominal
4425,2036-02-11,-67.2,3.9,746.9,17.7,10,nominal
4426,2036-02-12,-47.2,-9.4,792.4,16.4,6,nominal
4427,2036-02-13,-60.6,4.9,742.1,30.4,9,nominal
4428,2036-02-14,-53.2,0.5,856.0,17.1,9,nominal
4429,2036-02-15,-49.8,-4.7,785.9,21.5,6,nominal
4430,2036-02-16,-64.6,-14.7,849.4,31.9,11,offline
4431,2036-02-17,-63.4,-2.3,,32.1,9,nominal
4432,2036-02-18,-51.2,-14.0,658.9,,5,nominal
4433,2036-02-19,-63.4,5.5,889.5,9.5,5,nominal
4434,2036-02-20,-46.1,3.1,714.8,23.4,0,nominal
4435,2036-02-21,-58.2,-14.5,820.9,8.8,6,nominal
4436,2036-02-22,-64.7,-13.2,779.6,28.3,5,nominal
4437,2036-02-23,-50.6,-7.5,647.4,22.4,8,nominal
4438,2036-02-24,,5.4,661.2,,,nominal
4439,2036-02-25,-53.0,5.3,671.2,31.6,7,nominal
4440,2036-02-26,-69.1,-14.6,676.5,21.3,4,nominal
4441,2036-02-27,-50.5,-6.8,839.9,25.0,7,nominal
4442,2036-02-28,-47.9,-0.8,639.2,3.1,1,nominal
4443,2036-02-29,-50.1,5.6,815.5,31.5,11,nominal
4444,2036-03-01,-57.2,1.1,667.4,13.6,1,nominal
4445,2036-03-02,-65.4,-5.2,667.5,16.4,6,nominal
4446,2036-03-03,-52.3,5.7,648.4,17.1,11,offline
4447,2036-03-04,-60.2,-3.2,642.3,22.5,9,nominal
4448,2036-03-05,-62.9,-17.3,621.4,21.0,9,nominal
4449,2036-03-06,-52.3,6.0,582.9,30.6,3,nominal
4450,2036-03-07,-69.3,4.6,684.6,18.3,11,nominal
4451,2036-03-08,-53.1,-3.0,735.4,22.2,9,warning
4452,2036-03-09,-61.6,5.1,732.0,2.0,10,nominal
4453,2036-03-10,-54.7,-11.1,726.4,21.9,6,nominal
4454,2036-03-11,-77.9,-5.8,647.5,5.5,5,nominal
4455,2036-03-12,-71.4,1.4,799.6,1.0,4,nominal
4456,2036-03-13,-61.6,-2.2,707.1,6.2,10,nominal
4457,2036-03-14,-49.8,-17.4,868.0,2.6,2,nominal
4458,2036-03-15,-75.6,-7.5,755.4,18.6,6,nominal
4459,2036-03-16,-56.4,-3.8,639.6,15.8,11,nominal
4460,2036-03-17,-67.3,-4.7,737.1,10.9,1,nominal
4461,2036-03-18,-68.0,-14.9,620.5,10.4,7,nominal
4462,2036-03-19,-72.5,-3.7,617.4,17.7,,nominal
4463,2036-03-20,-73.7,-14.4,663.8,18.1,9,warning
4464,2036-03-21,-59.9,-8.9,737.0,27.1,7,nominal
4465,2036-03-22,-51.1,-3.2,,18.1,1,nominal
4466,2036-03-23,,-7.5,812.0,,3,nominal
4467,2036-03-24,-51.0,-16.7,610.6,21.4,3,nominal
4468,2036-03-25,-64.5,-13.5,756.7,,6,offline
4469,2036-03-26,-69.6,-8.7,654.0,12.4,3,nominal
4470,2036-03-27,-70.9,-20.3,616.2,28.3,11,nominal
4471,2036-03-28,-57.0,-20.1,760.4,18.2,8,nominal
4472,2036-03-29,-72.9,-1.0,870.1,21.3,5,nominal
4473,2036-03-30,-70.7,-5.8,685.5,7.5,4,nominal
4474,2036-03-31,-79.3,-8.7,848.1,18.9,7,nominal
4475,2036-04-01,,-19.2,869.3,28.9,3,nominal
4476,2036-04-02,-55.8,-9.5,697.8,27.1,9,nominal
4477,2036-04-03,-80.4,-13.6,647.2,8.3,8,nominal
4478,2036-04-04,,-2.7,836.9,16.1,0,nominal
4479,2036-04-05,-71.4,-8.6,849.0,29.1,3,nominal
4480,2036-04-06,-53.7,-13.5,634.1,5.1,4,offline
4481,2036-04-07,-58.1,-7.8,682.2,4.0,7,nominal
4482,2036-04-08,-69.2,-14.1,843.4,15.9,,warning
4483,2036-04-09,-69.4,-2.0,,4.9,1,nominal
4484,2036-04-10,-80.6,-1.8,863.4,22.3,9,nominal
4485,2036-04-11,-56.0,-2.5,743.5,,9,nominal
4486,2036-04-12,-66.2,-21.4,611.6,16.9,0,nominal
4486,2036-04-12,-66.2,-21.4,611.6,16.9,0,nominal
4487,2036-04-13,-78.4,-12.7,646.7,23.8,5,offline
4488,2036-04-14,-66.6,-16.3,856.0,19.8,3,nominal
4489,2036-04-15,-60.1,-0.6,759.7,,10,nominal
4490,2036-04-16,-78.7,-22.6,802.6,24.0,5,nominal
4491,2036-04-17,-80.2,-23.2,595.8,27.5,10,offline
4492,2036-04-18,-72.3,-2.7,820.1,27.2,0,nominal
4493,2036-04-19,-70.9,-11.6,833.3,8.8,7,nominal
4494,2036-04-20,-77.1,-20.1,735.6,20.3,11,nominal
4495,2036-04-21,-56.2,-14.3,819.2,20.3,0,nominal
4496,2036-04-22,-58.0,-19.4,,9.5,1,nominal
4497,2036-04-23,-64.0,-18.4,699.6,,8,nominal
4498,2036-04-24,-68.3,-21.9,,32.1,3,nominal
4499,2036-04-25,-78.6,-2.5,718.4,10.8,2,nominal
4500,2036-04-26,,-6.0,851.1,30.6,0,nominal
4501,2036-04-27,-63.8,-19.4,598.0,17.1,5,nominal
4502,2036-04-28,-62.5,-0.6,699.2,6.3,10,nominal
4503,2036-04-29,-57.3,-2.1,802.4,29.6,8,nominal
4504,2036-04-30,-76.3,-14.5,,21.1,9,nominal
4505,2036-05-01,-74.4,-4.2,835.3,15.0,8,nominal
4506,2036-05-02,-66.4,-15.5,711.1,27.5,6,nominal
4507,2036-05-03,-78.7,-18.5,793.6,7.4,8,nominal
4508,2036-05-04,-76.4,-9.5,719.1,15.3,4,nominal
4509,2036-05-05,-57.6,-9.3,786.5,9.6,10,nominal
4510,2036-05-06,-61.5,-2.3,829.6,8.6,8,nominal
4511,2036-05-07,-72.7,-7.4,628.3,22.3,11,nominal
4512,2036-05-08,-81.4,-21.9,716.7,14.0,8,nominal
4513,2036-05-09,-65.9,-18.7,718.1,13.0,4,nominal
4514,2036-05-10,-64.1,-17.8,662.0,18.4,9,nominal
4515,2036-05-11,-82.8,-13.9,738.4,11.8,5,nominal
4516,2036-05-12,-71.3,-15.9,652.4,11.5,1,nominal
4517,2036-05-13,-75.4,-11.6,593.9,,3,nominal
4518,2036-05-14,-75.5,-24.5,689.1,24.3,6,warning
4519,2036-05-15,-74.3,-2.8,639.3,,,nominal
4520,2036-05-16,-83.8,-17.8,750.7,23.9,4,nominal
4521,2036-05-17,-76.5,-14.0,614.5,18.8,3,nominal
4522,2036-05-18,-85.1,-5.7,572.4,12.0,8,nominal
4523,2036-05-19,,-3.1,752.9,5.0,9,nominal
4524,2036-05-20,-80.1,-27.6,563.6,4.6,,nominal
4525,2036-05-21,-85.3,-14.9,626.0,6.0,2,nominal
4526,2036-05-22,-82.4,-22.7,705.4,29.5,9,nominal
4527,2036-05-23,-78.0,-26.8,695.6,15.2,5,nominal
4528,2036-05-24,-86.5,-8.3,784.5,30.4,9,nominal
4529,2036-05-25,-77.8,-12.9,,8.9,0,nominal
4530,2036-05-26,-83.7,-22.0,559.0,14.1,4,nominal
4531,2036-05-27,-70.2,-7.1,765.8,17.7,6,nominal
4532,2036-05-28,-79.9,-7.9,683.7,6.0,2,nominal
4533,2036-05-29,-77.9,-17.1,829.0,10.3,10,nominal
4534,2036-05-30,-84.1,-27.2,699.6,30.8,5,nominal
4535,2036-05-31,-84.0,-7.8,797.7,25.0,9,warning
4536,2036-06-01,-78.6,-17.7,617.5,26.9,1,nominal
4537,2036-06-02,-73.6,-20.2,617.3,28.1,4,nominal
4538,2036-06-03,-69.0,-10.3,780.5,18.5,9,nominal
4539,2036-06-04,-72.5,-26.2,599.1,30.9,3,nominal
4540,2036-06-05,-84.3,-27.8,572.7,10.8,4,nominal
4541,2036-06-06,-72.3,-15.4,767.4,34.4,11,nominal
4542,2036-06-07,-89.1,-28.5,826.4,6.1,3,nominal
4543,2036-06-08,-78.9,-25.3,811.3,17.5,8,nominal
4544,2036-06-09,-86.1,-25.8,798.7,23.8,6,offline
4545,2036-06-10,-86.8,-13.8,632.9,8.7,,nominal
4546,2036-06-11,-65.2,-28.1,590.2,15.6,9,nominal
4547,2036-06-12,,-25.4,659.2,13.0,9,warning
4548,2036-06-13,-87.7,-8.4,808.3,18.3,9,nominal
4549,2036-06-14,-86.2,-6.2,,26.9,6,nominal
4550,2036-06-15,-77.6,-29.9,755.0,12.0,9,nominal
4551,2036-06-16,-79.4,-18.5,720.3,19.9,9,nominal
4552,2036-06-17,-73.6,-14.5,818.0,23.8,4,nominal
4553,2036-06-18,-61.9,-28.7,760.6,5.3,2,nominal
4554,2036-06-19,-79.0,-25.4,,18.6,5,nominal
4555,2036-06-20,-72.8,-20.7,681.9,18.0,8,nominal
4556,2036-06-21,-63.6,-29.6,752.8,17.1,1,nominal
4557,2036-06-22,-69.1,-14.0,638.4,11.0,0,nominal
4558,2036-06-23,-61.3,-11.9,689.5,22.2,0,nominal
4559,2036-06-24,-77.8,-26.6,650.7,20.6,3,nominal
4560,2036-06-25,,-27.2,763.2,,8,nominal
4561,2036-06-26,-76.1,-17.7,755.6,6.4,9,warning
4562,2036-06-27,,-29.0,551.5,28.5,8,nominal
4563,2036-06-28,-70.2,-7.4,757.2,32.2,6,nominal
4564,2036-06-29,-71.0,-14.5,760.5,,2,nominal
4565,2036-06-30,-84.2,-18.4,575.7,13.3,10,nominal
4566,2036-07-01,-67.8,-21.9,746.0,27.4,,nominal
4567,2036-07-02,-89.1,-15.8,581.1,9.4,,nominal
4568,2036-07-03,-68.0,-32.1,552.8,27.6,7,nominal
4569,2036-07-04,-67.2,-15.0,737.2,7.0,5,nominal
4570,2036-07-05,-86.1,-19.8,692.5,20.7,0,nominal
4571,2036-07-06,-86.9,-23.1,690.4,,0,warning
4572,2036-07-07,-86.8,-8.6,722.8,28.9,4,nominal
4573,2036-07-08,-64.8,-23.6,728.6,19.7,9,nominal
4574,2036-07-09,,-30.4,640.9,10.9,9,nominal
4575,2036-07-10,-89.1,-30.7,796.4,23.8,3,warning
4576,2036-07-11,-71.5,-24.5,774.2,13.5,2,nominal
4577,2036-07-12,-67.9,-20.0,646.4,10.1,11,nominal
4578,2036-07-13,-82.2,-21.9,644.6,,10,nominal
4579,2036-07-14,-84.1,-9.1,,8.7,11,warning
4580,2036-07-15,-77.9,-32.8,834.0,31.0,0,nominal
4581,2036-07-16,-75.9,-26.7,809.7,24.6,2,nominal
4582,2036-07-17,-88.1,-9.8,769.1,9.9,6,nominal
4583,2036-07-18,-64.9,-21.2,836.9,18.5,4,nominal
4584,2036-07-19,-87.4,-10.9,576.7,11.1,3,nominal
4585,2036-07-20,-89.3,-31.0,685.7,9.2,6,warning
4586,2036-07-21,-84.9,-31.0,712.0,7.6,11,nominal
4587,2036-07-22,-77.1,-18.9,647.9,24.7,6,nominal
4588,2036-07-23,-76.5,-15.7,571.6,27.3,0,nominal
4589,2036-07-24,,-29.6,651.3,32.3,8,nominal
4590,2036-07-25,-93.2,-32.2,761.2,26.9,4,warning
4591,2036-07-26,-91.5,-29.1,591.3,10.1,10,nominal
4592,2036-07-27,-68.8,-16.2,,24.5,2,nominal
4593,2036-07-28,-70.1,-27.7,771.0,8.1,3,nominal
4594,2036-07-29,-75.0,-9.0,725.0,26.4,7,nominal
4595,2036-07-30,-82.2,-23.0,710.4,8.2,6,nominal
4596,2036-07-31,-67.8,-12.7,672.8,6.5,,warning
4597,2036-08-01,-81.9,-13.5,665.1,5.3,10,warning
4598,2036-08-02,-76.4,-16.5,592.9,8.5,9,nominal
4599,2036-08-03,-74.7,-19.5,850.5,30.2,9,warning
4600,2036-08-04,-81.8,-11.8,557.0,13.3,0,nominal
4601,2036-08-05,-87.0,-12.4,683.0,27.9,9,nominal
4602,2036-08-06,-64.9,-18.0,779.4,6.3,6,nominal
4603,2036-08-07,-86.1,-32.8,773.2,25.9,1,nominal
4604,2036-08-08,-64.9,-15.9,695.8,22.8,1,nominal
4605,2036-08-09,-76.3,-31.3,648.9,13.6,8,nominal
4606,2036-08-10,-64.6,-31.4,636.0,26.0,11,nominal
4607,2036-08-11,-73.9,-18.9,788.9,5.6,0,nominal
4608,2036-08-12,-68.8,-12.9,756.9,27.7,8,nominal
4609,2036-08-13,-93.1,-29.7,775.1,10.0,,nominal
4610,2036-08-14,-71.0,-10.5,712.9,27.9,11,nominal
4611,2036-08-15,-93.1,-23.2,670.8,19.8,7,nominal
4612,2036-08-16,-70.9,-10.6,715.4,27.8,3,nominal
4613,2036-08-17,-92.0,-18.4,780.8,23.6,7,nominal
4614,2036-08-18,-66.4,-29.3,763.3,23.0,8,nominal
4615,2036-08-19,-94.1,-15.7,644.9,19.0,8,nominal
4616,2036-08-20,-66.8,-16.0,780.5,29.8,9,nominal
4617,2036-08-21,,,661.7,21.8,3,nominal
4618,2036-08-22,-94.6,-17.2,584.5,22.3,6,nominal
4619,2036-08-23,-90.7,-18.8,562.0,19.6,7,nominal
4620,2036-08-24,-78.8,-20.5,734.2,8.3,4,nominal
4621,2036-08-25,-79.9,-23.3,577.9,,9,nominal
4622,2036-08-26,-92.6,-34.7,751.5,9.6,10,nominal
4623,2036-08-27,-76.2,-33.3,570.1,25.3,6,nominal
4624,2036-08-28,-84.0,-21.0,618.2,11.6,4,warning
4625,2036-08-29,-71.5,-11.7,761.9,3.8,2,nominal
4626,2036-08-30,-74.5,-27.0,670.8,14.7,5,nominal
4627,2036-08-31,-66.8,-34.5,710.8,20.6,11,nominal
4628,2036-09-01,-76.0,-14.7,795.5,27.4,2,nominal
4629,2036-09-02,-73.6,-12.1,850.8,,5,nominal
4630,2036-09-03,-93.0,-24.2,782.6,21.4,8,warning
4631,2036-09-04,-90.1,-19.9,754.5,,5,nominal
4632,2036-09-05,-88.4,,724.6,7.0,9,nominal
4633,2036-09-06,-78.4,-14.1,831.2,20.1,10,nominal
4634,2036-09-07,,-26.2,719.9,1.4,11,nominal
4635,2036-09-08,-76.9,-34.8,672.9,12.1,1,offline
4636,2036-09-09,-82.4,-28.3,782.1,5.7,2,nominal
4637,2036-09-10,-81.6,-10.8,821.7,13.7,11,nominal
4638,2036-09-11,-67.0,-15.3,763.0,18.8,5,nominal
4639,2036-09-12,-74.8,-28.4,763.6,7.9,2,nominal
4640,2036-09-13,-80.8,-11.7,569.0,13.2,4,nominal
4641,2036-09-14,-68.7,-10.5,716.8,,6,nominal
4642,2036-09-15,-77.8,-12.0,617.5,,7,nominal
4643,2036-09-16,-69.9,-14.6,794.4,26.3,3,nominal
4644,2036-09-17,-68.1,-34.6,674.8,10.0,8,nominal
4645,2036-09-18,-88.5,,702.4,7.5,0,nominal
4646,2036-09-19,-75.3,-27.9,,29.7,2,nominal
4647,2036-09-20,-66.2,-25.3,684.0,15.5,11,warning
4648,2036-09-21,-92.6,-13.2,730.0,20.2,10,nominal
4649,2036-09-22,-83.0,,698.6,19.0,5,nominal
4650,2036-09-23,-90.0,-22.8,,3.2,11,nominal
4651,2036-09-24,-77.2,-17.3,671.6,2.0,0,offline
4652,2036-09-25,-83.4,-28.9,843.3,12.6,7,nominal
4653,2036-09-26,-89.9,,722.2,,8,nominal
4654,2036-09-27,-75.6,-17.1,771.0,2.4,10,nominal
4655,2036-09-28,-65.4,-30.0,793.4,8.4,7,nominal
4656,2036-09-29,-83.1,-21.1,622.2,7.3,1,offline
4657,2036-09-30,-65.6,-16.6,827.4,15.0,7,nominal
4658,2036-10-01,-78.3,-24.9,651.2,4.5,11,nominal
4659,2036-10-02,-90.9,-18.4,762.3,30.5,1,nominal
