transaction_id,customer_id,amount,merchant_category,hour_of_day,day_of_week,is_international,distance_from_home_km,is_fraud
TXN-0002927,CUST-080,18.17,electronics,12,Friday,False,1.0,False
TXN-0000280,CUST-040,66.08,travel,16,Thursday,False,1.0,False
TXN-0003861,CUST-017,41.92,travel,13,Tuesday,False,1.0,False
TXN-0000585,CUST-003,30.31,online_retail,9,Friday,False,2.1,False
TXN-0000625,CUST-213,44.44,fuel,14,Wednesday,False,1.8,False
TXN-0004216,CUST-194,12.23,fuel,13,Sunday,False,1.1,False
TXN-0003388,CUST-476,220.23,travel,14,Friday,False,0.5,False
TXN-0003854,CUST-213,32.44,travel,9,Monday,False,2.4,False
TXN-0000043,CUST-480,23.55,cash_withdrawal,19,Sunday,False,7.5,False
TXN-0000539,CUST-417,38.56,travel,16,Monday,False,3.8,False
TXN-0002583,CUST-021,37.74,groceries,21,Wednesday,False,1.7,False
TXN-0004160,CUST-212,37.14,fuel,6,Saturday,False,1.4,False
TXN-0001055,CUST-175,487.75,groceries,15,Sunday,False,0.1,False
TXN-0003408,CUST-257,87.94,fuel,22,Sunday,False,0.6,False
TXN-0003637,CUST-152,17.85,fuel,13,Friday,False,14.7,False
TXN-0000211,CUST-235,9.55,online_retail,18,Saturday,False,0.7,False
TXN-0003533,CUST-358,10.93,cash_withdrawal,16,Monday,False,10.1,False
TXN-0004042,CUST-189,22.16,restaurants,21,Friday,False,2.7,False
TXN-0004995,CUST-191,264.95,electronics,0,Tuesday,False,4.0,True
TXN-0000001,CUST-292,61.72,online_retail,11,Tuesday,False,3.4,False
TXN-0002348,CUST-115,284.09,online_retail,11,Friday,False,5.7,False
TXN-0004178,CUST-305,33.93,groceries,8,Friday,False,0.4,False
TXN-0002254,CUST-396,30.14,fuel,9,Saturday,False,20.0,False
TXN-0002544,CUST-411,7.93,restaurants,23,Thursday,False,2.2,False
TXN-0002408,CUST-279,32.63,travel,10,Wednesday,False,2.2,False
TXN-0004667,CUST-152,453.6,groceries,9,Sunday,False,7.6,False
TXN-0004361,CUST-425,209.8,fuel,10,Tuesday,False,2.7,False
TXN-0004481,CUST-313,41.67,restaurants,4,Sunday,False,7.6,False
TXN-0000331,CUST-290,23.35,online_retail,5,Wednesday,False,6.4,False
TXN-0003766,CUST-168,195.66,fuel,13,Wednesday,False,12.5,False
TXN-0001721,CUST-134,88.83,online_retail,13,Thursday,False,8.1,False
TXN-0001585,CUST-012,11.51,electronics,17,Sunday,False,0.4,False
TXN-0003968,CUST-314,45.48,travel,18,Monday,False,0.2,False
TXN-0004952,CUST-488,951.39,travel,10,Wednesday,False,26.5,True
TXN-0000582,CUST-325,20.0,electronics,14,Wednesday,False,2.8,False
TXN-0004931,CUST-063,347.46,cash_withdrawal,18,Wednesday,False,20.9,True
TXN-0004469,CUST-020,31.1,restaurants,15,Tuesday,False,20.0,False
TXN-0004750,CUST-074,52.14,travel,13,Thursday,False,1.4,False
TXN-0001470,CUST-067,38.36,cash_withdrawal,11,Friday,False,4.2,False
TXN-0000706,CUST-091,13.59,travel,22,Thursday,False,3.4,False
TXN-0004401,CUST-068,33.65,travel,8,Saturday,False,0.1,False
TXN-0001850,CUST-045,12.18,restaurants,15,Thursday,False,1.9,False
TXN-0000509,CUST-433,42.92,travel,8,Wednesday,False,0.8,False
TXN-0002865,CUST-127,391.46,fuel,11,Friday,False,20.0,False
TXN-0004066,CUST-134,477.78,restaurants,12,Thursday,False,0.9,False
TXN-0000601,CUST-090,9.7,cash_withdrawal,4,Friday,False,2.0,False
TXN-0001390,CUST-245,56.14,travel,8,Saturday,False,2.6,False
TXN-0001610,CUST-403,12.91,restaurants,15,Tuesday,False,5.9,False
TXN-0004063,CUST-447,15.64,travel,21,Thursday,False,2.5,False
TXN-0004016,CUST-388,10.77,travel,18,Wednesday,False,7.8,False
TXN-0004721,CUST-063,56.48,online_retail,14,Tuesday,False,3.5,False
TXN-0004453,CUST-430,17.7,travel,9,Monday,False,0.6,False
TXN-0004879,CUST-388,2187.7,fuel,17,Monday,False,32.0,True
TXN-0000795,CUST-092,65.79,online_retail,9,Saturday,False,3.6,False
TXN-0003316,CUST-064,24.87,travel,15,Sunday,False,10.2,False
TXN-0002587,CUST-370,17.63,cash_withdrawal,17,Saturday,False,2.3,False
TXN-0003950,CUST-277,764.81,electronics,14,Monday,False,6.8,False
TXN-0004850,CUST-023,94.11,travel,6,Monday,False,0.9,False
TXN-0000595,CUST-231,10.24,restaurants,11,Friday,False,5.6,False
TXN-0001848,CUST-409,200.0,travel,14,Friday,False,1.0,False
TXN-0002605,CUST-232,40.94,cash_withdrawal,10,Thursday,True,1.7,False
TXN-0001339,CUST-203,30.52,cash_withdrawal,9,Wednesday,False,7.1,False
TXN-0000988,CUST-109,24.42,cash_withdrawal,16,Tuesday,False,17.0,False
TXN-0002111,CUST-306,13.37,cash_withdrawal,19,Wednesday,False,4.1,False
TXN-0004021,CUST-395,41.48,travel,13,Wednesday,False,3.5,False
TXN-0002518,CUST-159,18.11,groceries,12,Thursday,False,3.5,False
TXN-0002031,CUST-343,320.57,groceries,13,Wednesday,False,2.7,False
TXN-0002537,CUST-308,11.45,restaurants,12,Thursday,False,11.7,False
TXN-0000056,CUST-208,33.99,cash_withdrawal,12,Friday,False,3.7,False
TXN-0002379,CUST-022,200.0,fuel,15,Saturday,False,20.0,False
TXN-0001253,CUST-457,63.21,cash_withdrawal,9,Wednesday,False,0.9,False
TXN-0003935,CUST-453,17.14,travel,23,Sunday,False,2.4,False
TXN-0002730,CUST-116,59.06,restaurants,13,Thursday,False,12.1,False
TXN-0003528,CUST-410,350.18,electronics,13,Tuesday,False,2.8,False
TXN-0000824,CUST-135,48.93,groceries,9,Thursday,False,0.9,False
TXN-0003351,CUST-183,13.55,cash_withdrawal,8,Friday,False,1.8,False
TXN-0003347,CUST-277,23.91,travel,23,Thursday,False,3.8,False
TXN-0003675,CUST-026,35.06,cash_withdrawal,13,Wednesday,False,0.5,False
TXN-0000023,CUST-236,200.0,online_retail,18,Wednesday,False,2.1,False
TXN-0002016,CUST-313,5.28,online_retail,15,Monday,False,6.8,False
TXN-0002986,CUST-299,356.54,fuel,13,Thursday,False,1.2,False
TXN-0003882,CUST-307,70.34,online_retail,23,Monday,False,1.4,False
TXN-0000698,CUST-195,5.0,online_retail,12,Monday,False,9.1,False
TXN-0000036,CUST-170,101.27,cash_withdrawal,14,Thursday,False,3.1,False
TXN-0001079,CUST-250,28.72,groceries,9,Monday,True,7.9,False
TXN-0003296,CUST-311,52.1,online_retail,12,Saturday,False,9.9,False
TXN-0003032,CUST-177,53.16,cash_withdrawal,18,Tuesday,False,4.8,False
TXN-0000279,CUST-269,8.33,groceries,10,Wednesday,False,2.0,False
TXN-0001025,CUST-022,13.82,groceries,14,Friday,False,5.9,False
TXN-0003283,CUST-309,200.0,cash_withdrawal,13,Monday,False,9.3,False
TXN-0002139,CUST-133,276.79,fuel,10,Monday,False,1.7,False
TXN-0000839,CUST-073,72.47,cash_withdrawal,7,Saturday,False,4.6,False
TXN-0003508,CUST-101,396.51,fuel,12,Tuesday,False,15.7,False
TXN-0003495,CUST-110,31.1,electronics,11,Wednesday,False,0.3,False
TXN-0003969,CUST-078,24.97,groceries,14,Thursday,True,7.5,False
TXN-0000254,CUST-386,48.21,groceries,17,Friday,False,0.5,False
TXN-0001902,CUST-172,41.87,restaurants,23,Monday,False,0.8,False
TXN-0002760,CUST-319,5.0,restaurants,7,Monday,False,6.2,False
TXN-0001914,CUST-488,6.77,online_retail,13,Sunday,True,7.0,False
TXN-0004348,CUST-266,21.15,fuel,9,Thursday,False,18.6,False
TXN-0000456,CUST-160,550.71,electronics,15,Monday,False,0.7,False
TXN-0001240,CUST-406,50.32,travel,13,Tuesday,False,1.9,False
TXN-0004567,CUST-179,11.99,electronics,19,Saturday,False,10.5,False
TXN-0004868,CUST-341,537.38,groceries,10,Sunday,False,380.3,True
TXN-0002432,CUST-044,62.2,groceries,16,Monday,False,2.8,False
TXN-0001110,CUST-077,97.15,online_retail,13,Monday,False,2.8,False
TXN-0004522,CUST-192,52.36,online_retail,16,Saturday,False,6.2,False
TXN-0002435,CUST-100,37.3,fuel,13,Friday,False,2.6,False
TXN-0003144,CUST-191,22.02,travel,10,Wednesday,False,3.7,False
TXN-0002681,CUST-348,46.43,online_retail,8,Friday,False,0.1,False
TXN-0003562,CUST-134,65.29,cash_withdrawal,22,Saturday,False,1.0,False
TXN-0004389,CUST-471,92.23,cash_withdrawal,21,Wednesday,False,4.0,False
TXN-0004391,CUST-109,58.84,online_retail,15,Wednesday,False,7.7,False
TXN-0003851,CUST-384,200.0,restaurants,17,Saturday,True,6.5,False
TXN-0004305,CUST-233,47.17,travel,5,Friday,False,1.9,False
TXN-0004967,CUST-130,128.52,online_retail,1,Wednesday,False,35.4,True
TXN-0004061,CUST-157,20.18,groceries,17,Monday,False,1.8,False
TXN-0001673,CUST-168,78.76,restaurants,8,Friday,False,7.8,False
TXN-0000137,CUST-074,71.66,fuel,22,Sunday,False,2.3,False
TXN-0000969,CUST-082,16.69,travel,8,Thursday,False,0.5,False
TXN-0002462,CUST-191,200.0,online_retail,10,Friday,False,1.0,False
TXN-0001784,CUST-415,34.45,restaurants,15,Tuesday,False,7.9,False
TXN-0000580,CUST-016,8.27,travel,15,Tuesday,False,6.2,False
TXN-0002329,CUST-297,70.99,groceries,17,Wednesday,False,1.1,False
TXN-0000277,CUST-065,13.88,cash_withdrawal,8,Sunday,False,1.3,False
TXN-0001859,CUST-472,104.32,fuel,15,Friday,False,3.9,False
TXN-0002499,CUST-190,74.31,groceries,11,Friday,False,0.3,False
TXN-0000552,CUST-080,37.43,groceries,19,Tuesday,False,1.3,False
TXN-0001203,CUST-439,38.58,cash_withdrawal,13,Tuesday,False,0.3,False
TXN-0003268,CUST-352,200.0,online_retail,14,Tuesday,False,2.2,False
TXN-0003821,CUST-088,80.61,groceries,11,Saturday,False,12.5,False
TXN-0000407,CUST-468,38.0,fuel,16,Thursday,False,2.0,False
TXN-0002438,CUST-193,35.14,restaurants,14,Thursday,False,0.8,False
TXN-0002373,CUST-043,393.25,electronics,13,Monday,False,3.7,False
TXN-0000545,CUST-441,375.69,fuel,3,Thursday,False,2.6,False
TXN-0000037,CUST-003,19.75,online_retail,10,Tuesday,False,0.9,False
TXN-0000241,CUST-336,5.64,restaurants,21,Wednesday,False,0.2,False
TXN-0000081,CUST-097,49.92,cash_withdrawal,12,Sunday,False,7.0,False
TXN-0003297,CUST-129,26.92,online_retail,11,Thursday,False,17.9,False
TXN-0001033,CUST-018,64.83,groceries,7,Friday,False,2.1,False
TXN-0001268,CUST-219,16.46,electronics,18,Wednesday,False,4.2,False
TXN-0000694,CUST-066,9.63,groceries,14,Friday,False,5.5,False
TXN-0001554,CUST-456,16.03,fuel,21,Saturday,False,2.7,False
TXN-0001640,CUST-310,123.61,online_retail,23,Wednesday,False,0.8,False
TXN-0002682,CUST-388,37.94,electronics,13,Thursday,True,0.5,False
TXN-0000784,CUST-067,35.1,electronics,14,Sunday,True,5.0,False
TXN-0004252,CUST-160,200.0,fuel,15,Monday,False,11.7,False
TXN-0002061,CUST-059,31.0,electronics,17,Thursday,False,6.6,False
TXN-0000401,CUST-203,16.81,restaurants,10,Saturday,False,1.9,False
TXN-0004898,CUST-073,660.56,electronics,0,Monday,False,15.4,True
TXN-0002088,CUST-123,105.64,cash_withdrawal,7,Tuesday,False,6.5,False
TXN-0002024,CUST-147,85.56,travel,4,Thursday,False,7.9,False
TXN-0000995,CUST-231,83.72,travel,18,Wednesday,False,4.7,False
TXN-0002467,CUST-276,19.9,travel,17,Wednesday,False,6.5,False
TXN-0004780,CUST-431,53.96,online_retail,22,Saturday,False,3.5,False
TXN-0003554,CUST-026,17.4,restaurants,21,Wednesday,False,9.2,False
TXN-0003049,CUST-077,23.27,restaurants,8,Wednesday,False,0.1,False
TXN-0001535,CUST-345,394.9,cash_withdrawal,12,Friday,False,0.9,False
TXN-0003695,CUST-419,54.93,groceries,7,Thursday,False,3.1,False
TXN-0004059,CUST-118,362.25,restaurants,6,Saturday,False,2.9,False
TXN-0003802,CUST-279,71.48,fuel,18,Sunday,False,8.4,False
TXN-0004217,CUST-005,99.89,electronics,16,Tuesday,False,6.7,False
TXN-0004555,CUST-067,11.81,electronics,8,Wednesday,False,6.5,False
TXN-0003912,CUST-473,271.15,restaurants,3,Sunday,False,13.6,False
TXN-0004923,CUST-384,198.15,electronics,5,Saturday,True,20.0,True
TXN-0001765,CUST-341,5.46,travel,15,Saturday,False,10.3,False
TXN-0004601,CUST-140,48.26,cash_withdrawal,18,Thursday,False,0.3,False
TXN-0001265,CUST-153,59.43,online_retail,16,Thursday,False,17.2,False
TXN-0003089,CUST-368,11.92,cash_withdrawal,8,Tuesday,False,15.4,False
TXN-0002825,CUST-250,64.17,online_retail,13,Friday,False,3.2,False
TXN-0001550,CUST-243,10.33,electronics,23,Wednesday,False,3.0,False
TXN-0001450,CUST-372,105.74,cash_withdrawal,10,Saturday,False,0.1,False
TXN-0003344,CUST-121,29.63,restaurants,20,Tuesday,False,6.7,False
TXN-0003717,CUST-038,33.59,online_retail,14,Saturday,False,2.0,False
TXN-0000596,CUST-079,50.06,online_retail,18,Friday,False,8.7,False
TXN-0003262,CUST-405,26.04,online_retail,4,Wednesday,False,10.4,False
TXN-0003416,CUST-222,16.06,groceries,19,Sunday,False,1.8,False
TXN-0003145,CUST-345,29.75,fuel,9,Thursday,False,4.4,False
TXN-0004619,CUST-431,17.59,online_retail,12,Tuesday,False,1.9,False
TXN-0001056,CUST-332,35.75,electronics,11,Tuesday,False,8.6,False
TXN-0003365,CUST-077,23.93,cash_withdrawal,16,Monday,False,9.4,False
TXN-0001359,CUST-429,256.66,restaurants,17,Tuesday,True,5.4,False
TXN-0001512,CUST-349,11.08,travel,8,Wednesday,False,16.6,False
TXN-0003170,CUST-017,27.99,travel,15,Wednesday,False,9.7,False
TXN-0001524,CUST-457,20.71,fuel,13,Sunday,False,20.0,False
TXN-0002102,CUST-266,455.37,online_retail,16,Sunday,False,8.2,False
TXN-0000414,CUST-016,12.33,electronics,19,Wednesday,False,11.4,False
TXN-0004920,CUST-483,545.33,fuel,11,Tuesday,True,4.6,True
TXN-0001427,CUST-486,23.84,groceries,19,Sunday,False,5.4,False
TXN-0004368,CUST-135,85.39,electronics,14,Tuesday,False,13.4,False
TXN-0002543,CUST-404,82.66,groceries,14,Monday,False,1.9,False
TXN-0003055,CUST-412,350.53,electronics,14,Thursday,False,1.8,False
TXN-0001060,CUST-369,16.52,online_retail,12,Tuesday,False,0.7,False
TXN-0000604,CUST-260,107.3,cash_withdrawal,15,Monday,False,0.1,False
TXN-0002325,CUST-396,25.5,online_retail,23,Monday,False,2.5,False
TXN-0004357,CUST-117,15.83,travel,14,Thursday,False,1.9,False
TXN-0003798,CUST-226,98.83,cash_withdrawal,17,Wednesday,False,9.1,False
TXN-0003304,CUST-073,15.19,groceries,10,Tuesday,False,0.7,False
TXN-0003123,CUST-493,20.71,electronics,10,Monday,False,1.8,False
TXN-0000315,CUST-285,200.0,cash_withdrawal,9,Friday,False,2.5,False
TXN-0003506,CUST-322,13.63,online_retail,12,Monday,False,8.9,False
TXN-0001891,CUST-053,15.5,cash_withdrawal,9,Saturday,False,3.8,False
TXN-0001042,CUST-490,31.36,fuel,15,Wednesday,False,3.2,False
TXN-0001619,CUST-243,63.83,electronics,18,Friday,False,6.3,False
TXN-0001248,CUST-277,146.4,online_retail,18,Thursday,False,0.1,False
TXN-0003368,CUST-301,41.68,restaurants,14,Saturday,False,3.0,False
TXN-0004319,CUST-417,34.0,restaurants,21,Monday,False,3.6,False
TXN-0002265,CUST-443,20.79,groceries,15,Wednesday,False,0.3,False
TXN-0003027,CUST-102,16.81,restaurants,18,Tuesday,False,6.5,False
TXN-0004242,CUST-251,134.47,cash_withdrawal,23,Monday,False,12.3,False
TXN-0002038,CUST-414,8.03,restaurants,8,Sunday,False,2.6,False
TXN-0004083,CUST-419,8.22,electronics,19,Friday,False,1.2,False
TXN-0003701,CUST-053,61.5,cash_withdrawal,18,Tuesday,False,11.7,False
TXN-0002886,CUST-176,18.53,electronics,13,Monday,False,6.3,False
TXN-0000974,CUST-050,12.93,fuel,12,Thursday,False,19.0,False
TXN-0001204,CUST-108,21.6,electronics,14,Monday,False,9.1,False
TXN-0004179,CUST-167,200.0,groceries,14,Monday,False,0.6,False
TXN-0002229,CUST-050,107.16,electronics,13,Tuesday,False,3.2,False
TXN-0003278,CUST-469,29.87,electronics,6,Tuesday,False,3.4,False
TXN-0001992,CUST-499,84.88,groceries,10,Friday,False,5.2,False
TXN-0000134,CUST-355,200.0,online_retail,11,Thursday,False,0.1,False
TXN-0002281,CUST-289,12.12,online_retail,20,Saturday,False,11.2,False
TXN-0003009,CUST-188,45.31,fuel,8,Friday,False,6.6,False
TXN-0003602,CUST-452,200.0,online_retail,3,Saturday,False,20.0,False
TXN-0000649,CUST-296,38.74,online_retail,9,Monday,False,3.9,False
TXN-0004107,CUST-303,226.97,restaurants,11,Sunday,False,2.4,False
TXN-0002096,CUST-108,86.84,cash_withdrawal,14,Thursday,False,7.2,False
TXN-0004598,CUST-088,20.46,online_retail,14,Sunday,False,18.3,False
TXN-0001822,CUST-181,69.02,online_retail,17,Friday,False,6.1,False
TXN-0002908,CUST-340,92.63,cash_withdrawal,6,Wednesday,False,0.6,False
TXN-0002884,CUST-049,24.93,travel,23,Friday,False,0.6,False
TXN-0000345,CUST-091,11.35,fuel,17,Sunday,False,6.1,False
TXN-0002526,CUST-107,91.67,restaurants,6,Saturday,False,0.8,False
TXN-0001090,CUST-255,264.89,electronics,13,Tuesday,False,6.7,False
TXN-0002608,CUST-252,59.52,electronics,11,Thursday,False,2.0,False
TXN-0003076,CUST-377,28.97,electronics,8,Friday,False,1.6,False
TXN-0001985,CUST-072,76.71,cash_withdrawal,15,Friday,False,1.5,False
TXN-0004658,CUST-365,69.51,cash_withdrawal,13,Wednesday,False,11.9,False
TXN-0001081,CUST-414,22.42,fuel,19,Sunday,False,5.3,False
TXN-0000007,CUST-412,87.96,travel,16,Friday,False,0.6,False
TXN-0003678,CUST-372,274.48,travel,17,Sunday,False,8.2,False
TXN-0003087,CUST-429,10.64,fuel,15,Monday,False,7.0,False
TXN-0002048,CUST-102,291.53,groceries,20,Saturday,False,0.0,False
TXN-0000482,CUST-005,200.0,fuel,12,Tuesday,False,3.3,False
TXN-0003319,CUST-339,16.58,cash_withdrawal,17,Thursday,False,0.4,False
TXN-0004644,CUST-095,26.62,fuel,9,Tuesday,False,1.4,False
TXN-0002182,CUST-340,16.64,travel,9,Wednesday,False,0.2,False
TXN-0001497,CUST-079,43.18,restaurants,8,Thursday,False,4.2,False
TXN-0000074,CUST-494,59.08,travel,17,Wednesday,False,5.5,False
TXN-0002037,CUST-291,33.49,groceries,16,Friday,False,6.6,False
TXN-0002984,CUST-161,724.26,restaurants,18,Tuesday,False,6.4,False
TXN-0003757,CUST-188,58.2,groceries,18,Saturday,False,0.3,False
TXN-0001826,CUST-319,34.77,travel,5,Monday,False,2.4,False
TXN-0001280,CUST-308,113.86,electronics,14,Thursday,False,4.1,False
TXN-0000738,CUST-177,37.17,restaurants,18,Thursday,False,1.0,False
TXN-0000153,CUST-402,12.38,restaurants,16,Sunday,False,2.5,False
TXN-0003341,CUST-213,32.19,travel,11,Monday,False,2.5,False
TXN-0001761,CUST-489,200.0,groceries,12,Thursday,False,8.5,False
TXN-0003064,CUST-401,830.58,cash_withdrawal,12,Friday,False,2.9,False
TXN-0001330,CUST-215,60.83,electronics,12,Thursday,False,7.2,False
TXN-0002444,CUST-074,53.06,fuel,8,Saturday,False,10.2,False
TXN-0001169,CUST-228,12.85,cash_withdrawal,12,Thursday,False,6.0,False
TXN-0002419,CUST-294,160.66,electronics,15,Friday,False,10.3,False
TXN-0000090,CUST-032,43.73,online_retail,19,Friday,False,0.6,False
TXN-0004764,CUST-430,7.52,fuel,15,Sunday,False,5.5,False
TXN-0004577,CUST-345,200.0,fuel,14,Tuesday,False,0.5,False
TXN-0000049,CUST-152,25.33,online_retail,11,Saturday,False,1.0,False
TXN-0003970,CUST-053,25.42,travel,3,Tuesday,False,8.0,False
TXN-0004276,CUST-199,112.59,travel,18,Tuesday,False,1.7,False
TXN-0002737,CUST-337,460.14,electronics,4,Tuesday,False,0.4,False
TXN-0002074,CUST-466,855.62,travel,15,Saturday,False,2.4,False
TXN-0004406,CUST-047,53.81,cash_withdrawal,14,Sunday,False,0.6,False
TXN-0003126,CUST-062,170.93,restaurants,9,Tuesday,False,8.8,False
TXN-0002672,CUST-275,91.57,fuel,14,Monday,False,2.3,False
TXN-0001789,CUST-179,25.07,fuel,13,Thursday,False,2.0,False
TXN-0002207,CUST-134,116.83,restaurants,13,Friday,False,1.3,False
TXN-0002299,CUST-106,200.0,travel,19,Saturday,False,4.4,False
TXN-0002168,CUST-202,46.39,groceries,18,Tuesday,False,14.0,False
TXN-0001595,CUST-496,299.7,online_retail,11,Thursday,False,3.5,False
TXN-0003452,CUST-109,15.55,online_retail,17,Saturday,False,11.3,False
TXN-0001436,CUST-404,27.07,electronics,17,Tuesday,False,4.9,False
TXN-0000466,CUST-025,26.62,cash_withdrawal,19,Monday,False,2.0,False
TXN-0003738,CUST-020,372.43,fuel,20,Saturday,False,12.9,False
TXN-0004520,CUST-256,32.08,online_retail,10,Friday,False,1.6,False
TXN-0001967,CUST-066,58.32,electronics,17,Sunday,False,4.7,False
TXN-0000138,CUST-040,150.37,restaurants,11,Tuesday,False,0.8,False
TXN-0001094,CUST-264,105.62,groceries,6,Monday,False,0.8,False
TXN-0004345,CUST-112,22.6,fuel,11,Thursday,False,0.4,False
TXN-0000272,CUST-123,200.0,groceries,18,Tuesday,False,5.9,False
TXN-0000128,CUST-357,15.56,electronics,8,Wednesday,False,7.8,False
TXN-0001085,CUST-401,49.44,restaurants,9,Wednesday,False,5.6,False
TXN-0003211,CUST-424,200.0,restaurants,17,Thursday,False,1.5,False
TXN-0003328,CUST-436,200.0,travel,9,Wednesday,False,1.3,False
TXN-0003869,CUST-473,18.98,restaurants,13,Sunday,True,7.3,False
TXN-0001405,CUST-372,28.73,online_retail,17,Saturday,False,3.4,False
TXN-0000903,CUST-430,19.24,online_retail,12,Wednesday,False,2.3,False
TXN-0003153,CUST-279,298.38,groceries,11,Friday,False,14.4,False
TXN-0000921,CUST-145,24.27,restaurants,12,Sunday,False,1.1,False
TXN-0003466,CUST-200,20.63,restaurants,23,Tuesday,False,5.8,False
TXN-0000018,CUST-057,302.5,electronics,14,Monday,False,0.4,False
TXN-0003433,CUST-012,12.82,groceries,12,Wednesday,False,7.1,False
TXN-0000617,CUST-267,14.06,cash_withdrawal,23,Sunday,False,4.0,False
TXN-0000728,CUST-477,56.01,travel,18,Wednesday,False,4.7,False
TXN-0002258,CUST-324,35.51,fuel,5,Monday,False,2.9,False
TXN-0003826,CUST-214,74.05,groceries,14,Thursday,False,1.1,False
TXN-0001507,CUST-043,47.48,fuel,12,Saturday,False,1.9,False
TXN-0004684,CUST-084,56.42,online_retail,18,Sunday,False,13.0,False
TXN-0004159,CUST-305,36.31,restaurants,7,Wednesday,False,8.1,False
TXN-0004230,CUST-289,433.2,online_retail,13,Sunday,False,10.0,False
TXN-0001207,CUST-304,11.34,groceries,16,Thursday,False,0.6,False
TXN-0003750,CUST-492,13.82,online_retail,20,Monday,False,7.7,False
TXN-0004494,CUST-055,29.96,online_retail,11,Sunday,False,9.6,False
TXN-0004502,CUST-322,17.66,electronics,19,Thursday,False,13.9,False
TXN-0002673,CUST-101,41.94,travel,10,Monday,False,0.0,False
